Cài nhài,"Lải nhải, nhắc đi nhắc lại mãi điều gì đó",Có chuyện đó mà nó cứ cài nhài làm ai nghe cũng thấy bực bội,Có chuyện đó mà nó cứ lải nhải mãi làm ai nghe cũng thấy bực mình,
Cải nồi,Bắp cải (cải có lá cuộn tròn từng lớp),Con mua một bắp cải nồi để về xắt trộn gỏi,Con đi mua một cây bắp cải về để thái làm nộm,
Cải nồi,"Cải bắp tròn, lá cuộn tròn từng lớp",Con mua một bắp cải nồi để về xắt trộn gỏi nghen con,Con mua một cây bắp cải về để thái làm nộm nhé,
Cải rổ,"Loại cải lá dày và giòn, màu xanh hơi mốc",Cải rổ thường dùng để xào thịt nhiều hơn,Rau cải rổ thường được dùng để xào với thịt,
Cải rổ,"Loại cải có lá giòn và dày, màu xanh hơi mốc",Cải rổ thường dùng để xào thịt nhiều hơn là để ăn sống,Rau cải làn thường dùng để xào thịt,
Cái rụp,"Dứt khoát, nhanh gọn, không dây dưa",vậy mà biểu ba tôi quên cái rụp thì làm sao quên được,Thế mà bảo bố tôi quên ngay lập tức thì làm sao quên được,
Cãi sướt,"Cãi bướng, nói lớn tiếng để lấn át người khác","Mày chỉ được nước lớn mồm, giỏi cãi sướt","Cậu chỉ được cái to mồm, giỏi cãi bướng để át người khác",
Cái thá gì,"Từ tỏ ý xem thường, khinh khi, không đáng bận tâm","Cò bót là cái thá gì? Nếu mở sòng bạc, anh sẽ nắm quan Biện lý","Đồn cảnh sát thì có ra gì đâu? Nếu mở sòng bạc, anh sẽ lo liệu cấp trên",
Cái trụng,Cải nhúng nước sôi hoặc cải xanh dùng làm dưa,Con mua cho mẹ mười kí cái trụng về để mẹ làm dưa nghen con,Con mua cho mẹ mười cân cải xanh về để mẹ muối dưa nhé,
Cải trường,"Cải xanh cọng và lá lớn, dài, chuyên dùng muối dưa",Cải trường chỉ để làm dưa chớ ăn sống gì được mầy ơi,Cải bẹ to này chỉ để muối dưa chứ không ăn sống được đâu,
Cái vụt,"Động tác quay lại nhanh, gọn","cô Yến trở mình cái vụt, mừng reo, chạy ùa ra mở cửa","Cô Yến quay người thật nhanh, reo mừng chạy ra mở cửa",
Cải xà lách xon,"Cải cành mảnh, lá nhỏ tròn, vị đắng nồng","ăn kèm với thịt bò lúc lắc, hoặc cánh gà chiên nước mắm",Rau cải xoong thường ăn kèm với thịt bò lúc lắc,
Cải xanh,Loại cải cọng và lá lớn dùng làm dưa,nhà vườn thường trồng cải xanh để bán cho người làm dưa,Nhà vườn thường trồng cải bẹ để bán cho người muối dưa,
Càm,Cằm (phần dưới của mặt),"thấy nó ngồi chống tay lên càm, suy nghĩ coi bộ căng thẳng lắm","Thấy nó ngồi chống tay lên cằm, vẻ mặt suy tư căng thẳng lắm",
Cam go,"Gian khổ và gay go, khó vượt qua","Tôi thi kì này cam go dữ lắm, không biết có đậu nổi hôn","Kì thi này khó khăn vất vả lắm, chẳng biết có đỗ được không",
Cám sú,Cám trộn rau chuối cho heo; hoặc mắng người ngu đần,"Cái đồ cám sú đó, nó có biết gì đâu mà mày nói cho uổng công","Cái đồ ngu đần đó, nó có biết gì đâu mà anh nói cho mất công",
Cám treo heo nhịn,"Có đồ dùng, thức ăn mà không được sử dụng","Nhà có xe, chớ ổng bả có cho tui chạy đâu Đúng là cám treo heo nhịn",Nhà có xe mà bố mẹ không cho đi Đúng là có mà như không,
Cản,Đập ngăn nước (để chống mặn),nhiều con kinh ở Cà Mau người ta phải đắp cản chống mặn,Nhiều con kênh ở Cà Mau phải đắp đập để ngăn nước mặn,
Cán,Lăn tròn qua và đè lên,Cái xe cán mấy cây đinh cùng một lúc,Chiếc xe chèn qua mấy cái đinh cùng một lúc,
Cản đản,"Chàng ràng trước mặt, gây ngăn trở","Tụi bây làm gì cứ đứng cản đản đó hoài, tránh đường cho người ta","Các cậu làm gì mà cứ đứng chắn lối thế, tránh ra cho người ta đi",
Cạn hêu / hều / hệu,"Nông choèn, sâu không đáng kể +2","Mấy khúc sông này cạn hêu, trẻ con lội qua lội lại hà rầm","Khúc sông này nông choèn, trẻ con lội qua lại suốt",
Cản hôi,Người tình nguyện nhổ lông chim để xin lại xác chim,"Xen vào đó, còn mấy người cản hôi Mấy người này tình nguyện nhổ lông không ăn tiền",Ở đó còn có những người làm giúp để xin xác chim về nấu dầu,
Can ke,Sao chép lại từng nét của bản vẽ mẫu qua giấy than,Cái hình này chỉ có nước can kê chớ vẽ lại làm sao được,Hình này chỉ có nước đồ lại chứ làm sao mà tự vẽ lại được,
Cản mũi kì đà,"Gây cản trở, làm trở ngại công việc người khác","đứng đó làm cản mũi kì đà, khiến người ta cũng không làm được gì","Đứng đó làm kỳ đà cản mũi, làm người ta không làm việc được",
Cạn nhách,"Rất cạn, nông đến mức không thể tưởng tượng","Tưởng khúc sông này sâu lắm, ai dè cũng cạn nhách","Cứ tưởng sông sâu, ai ngờ lại nông choèn thế này",
Cạn queo / quéo,"Cạn khô, không còn tí nước nào","Rạch cạn queo rồi, làm sao lấy ghe ra được mà đi","Kênh cạn khô rồi, làm sao chèo thuyền đi được",
Cạn tỏ,"Bày tỏ hết ý riêng, nói hết lòng mình",em đây cũng xin cạn tỏ cùng anh đôi lời,Em cũng xin được giãi bày hết lòng mình với anh đôi lời,
Cạn trợt / xột,"Cạn đến mức không ngờ, nông ngay phía ngoài","Tưởng cái giếng sâu, không ngờ nó cạn trợt như vầy","Cứ tưởng giếng sâu, không ngờ nó lại nông toèn thế này",
Cán vá,Chỗ khớp cùi chỏ nhô lên phía mặt trong khi duỗi tay +,"Cái thằng tay cán vá đó khó chịu lắm, mày làm ăn với nó coi chừng +2","Cái thằng có tay khuỷu nhô đó tính tình khó chịu, anh làm ăn phải cẩn thận",
Cạn xều / xếu / xệu,"Rất nông, bề sâu rất ngắn +3",Cái ao nó cạn xều nuôi cá làm sao được,Cái ao nông choèn thế này thì nuôi cá sao được,
Cạn xớt / xợt,"Nông, chưa vào sâu bên trong (vết thương) +2",Cái vết trầy của mày nó cạn xớt cạn xợt có gì đâu mà sợ,"Vết xước của con chỉ ở ngoài da thôi, có gì đâu mà phải sợ",
Cáng,Tiếng động đồ sành sứ bị rơi vỡ,"Nghe rơi cái cáng, tôi biết nó làm rớt cái bình bông rồi","Nghe tiếng xoảng một cái, tôi biết nó làm vỡ bình hoa rồi",
Cành,"No bụng, đầy tràn, hoặc số lượng rất nhiều","Thôi anh ăn đi, tôi no cành rồi, ăn gì nổi nữa","Thôi anh ăn đi, tôi no căng bụng rồi, không ăn thêm được nữa",
Cạnh,"Nói xỏ xiên, chơi gác, lém lỉnh lấn át người khác","Tao chỉ cần bọn bây chơi sòng phẳng là được rồi, chớ cạnh là không bền","Tôi chỉ cần các anh chơi công bằng, chứ dùng mẹo lấn át thì không bền đâu",
Cánh chỏ,"Khuỷu tay, chỗ gấp khúc của tay",Mày giựt trúng cánh chỏ làm thằng nhỏ khóc rân,Cậu va trúng khuỷu tay làm đứa bé khóc ầm lên,
Cạnh cọt,"Cạnh khóe, mỉa mai, châm chọc",Mày học ở ai lối nói cạnh cọt như vậy,Con học ở đâu cái kiểu nói xỉa xói người khác thế,
Cành hông,Đầy bụng hoặc bực tức dồn nén dữ dội,Mấy ngày nay nó làm tôi giận cành hông,Mấy ngày nay nó làm tôi tức lộn ruột lên,
Canh me,"Canh chừng, rình mò để bắt quả tang hoặc chờ cơ hội +",Chỉ cần hai bữa canh me là tao đã tóm được thằng bé bắp trộm,Chỉ cần hai ngày rình rập là tớ đã bắt được đứa trộm bắp,
Cảnh sát dã chiến,Một loại cảnh sát của chế độ cũ mặc đồ rằn ri +,Bọn lính cảnh sát dã chiến này hung hăng hơn,Đám cảnh sát dã chiến này hung hãn hơn nhiều,
Cảo,"Dụng cụ vặn ốc, ghép gỗ; hoặc làm cho khít chặt lại",Bộ ván này muốn ghép sát các tấm lại với nhau thì phải cảo mới được,Bộ phản này muốn ghép các tấm khít nhau thì phải dùng dụng cụ ép,
Cảo (hút),"Hít, hút thuốc lá hoặc thuốc phiện",Lạnh quá Cho tao cảo dược mấy cái cho đỡ lạnh coi,Lạnh quá Cho tớ hút nhờ vài hơi thuốc cho ấm người nào,
Cào cào,"Loại côn trùng cùng họ châu chấu, đầu bằng","rủi gặp thiên tai như sâu rầy, cào cào, châu chấu thì sao? +","Ngộ nhỡ gặp thiên tai như sâu bệnh, cào cào phá hoại thì tính sao?",
Cào cào vồ,"Loại cào cào đầu bằng, to, có gai nhọn ở cẳng chân",Cào cào vồ thường có màu vàng đen,Loại cào cào to này thường có màu vàng đen,
Cao cơ,Trình độ kỹ thuật hoặc chuyên môn vượt trội,"Tôi đánh bi da không lợi anh ta, ảnh cao cơ lắm","Tớ không chơi bi-a thắng được anh ta, anh ta trình độ cao lắm",
Cào cũng / cứng,Cá lóc nhỏ cỡ ngón chân cái đến cẳng cái,chỉ trỏ những con cá lóc cào cũng bằng cẳng cái,chỉ vào những con cá quả nhỏ cỡ ngón chân cái,
Cao Đài,Một tôn giáo bản địa Nam Bộ ra đời đầu thế kỷ XX,Ở Tây Ninh có Toà thánh của đạo Cao Đài rất uy nghi,Ở Tây Ninh có Tòa thánh Cao Đài rất tráng lệ,
Cạo đầu,"Lời hăm dọa sẽ trừng trị, xử phạt một trận","Mày mà để bả biết là bả cạo đầu mày đó, liệu hồn","Con mà để bà ấy biết là bà ấy phạt nặng đấy, liệu hồn",
Cạo đầu khô,"Lời hăm dọa sẽ trừng phạt dữ dội, đau đớn",Mày mà làm mất cái đó của ổng là ổng cạo đầu khô mày đó,Con mà làm mất cái đó của ông ấy là ông ấy trị cho ra bã đấy,
Cao đơn huờn tán,Thuốc Đông y dạng viên (thường dùng ý xem thường),Thiên hạ tưởng mày làm nghề bán thuốc cao đơn huờn tán,Người ta cứ tưởng anh làm nghề bán thuốc dạo linh tinh,
Cạo gió,Cách chữa bệnh dân gian dùng vật kim loại cạo lên da,"Con nóng quá, đưa đây má cạo gió cho con sẽ hết liền hà","Con sốt rồi, lại đây mẹ đánh gió cho là khỏi ngay",
Cao lắm,"Nhiều lắm, ở mức tối đa cho phép",hai gia gạo thì cao lắm là chịu được ba bốn ngày,Hai thùng gạo thì nhiều nhất cũng chỉ đủ ăn trong ba bốn ngày,
Cao ngạo,Tự cao và kiêu ngạo,"Thằng đó nó cao ngạo lắm, để nó thất bại một lần nó mới biết thân","Thằng đó kiêu căng lắm, cứ để nó thất bại một lần cho nó biết mặt",
Cao nghêu / nghễu,"Cao quá mức, cao lỏng khỏng, bấp bênh +",Nhìn mấy ông Tây cao nghêu mà đi qua mấy cây cầu khỉ,Nhìn mấy ông Tây cao lêu khêu đi qua cầu khỉ trông rất buồn cười,
Cao nhòng / nhỏng,"Người cao quá mức bình thường, vượt hẳn trong nhóm +2","có mỗi nó là cao nhỏng cao nhòng, nên khó lẫn với ai được",Trong đám bạn chỉ có nó là cao vọt lên nên rất dễ nhận ra,
Cạo sát ván,"Trách mắng gay gắt, trừng trị nghiêm khắc thẳng tay","Hôm qua, tao đi chơi về khuya bị ông già tao, ổng cạo sát ván",Hôm qua tớ đi chơi về muộn bị bố mắng cho một trận tơi bời,
Cao tay ấn,Có bùa phép giỏi hoặc khả năng lường trước người khác +,gặp người cao tay ấn như tao là mày phải khai nhận hết thôi,Gặp người sành sỏi hơn như tôi thì anh phải khai ra hết thôi,
Cao trật ót,"Cao chót vót, cao đến mức phải ngửa mặt lên mới thấy",Sài Gòn bây giờ có nhiều cái nhà cao trật ót,Sài Gòn bây giờ có nhiều tòa nhà cao chọc trời,
Cảo xái,Hút lại tàn hoặc cặn thuốc phiện,Bây giờ mà được cảo xái cũng là đã lắm rồi,Tầm này mà có tàn thuốc để hút lại cũng là tốt lắm rồi,
Cáp,Cặp với nhau (nam nữ) hoặc tham gia vào một đám đông +,"Dạo này, tao thấy thằng Tâm nó cáp với con Tư",Dạo này tớ thấy thằng Tâm nó đang hẹn hò với con Tư,
Cạp,"Gặm, dùng răng cắn dần từng miếng nhỏ","Mới sáng sớm mà nó cạp cái hột xoài, tôi thấy ê cả răng","Mới sáng sớm đã thấy nó gặm hột xoài, tôi trông mà ê hết cả răng",
Cáp duồng,Giết người Việt bằng cách chém đầu (từ lịch sử),Con Mên dậy sóc kéo ra cáp duồng!,Đám người đó nổi dậy kéo ra giết hại dân ta,
Cạp đất,Xe ngoạm đất; hoặc mắng chửi về sự chết đói,"Mày còn nhỏ không chịu học hành, lớn lên chỉ có nước cạp đất mà thôi","Con không lo học hành đi, sau này chỉ có nước chết đói thôi",
Cạp điều,"Hiện tượng đỏ quanh cổ chân do ghẻ lở, côn trùng cắn",Thằng này có cái chân cạp điều trông sang dữ ta!,Cái thằng có cái chân ghẻ lở trông kinh thế kia,
Cáp độ,Móc nối đối thủ thi đấu hoặc làm mai mối trai gái +,Hai con gà này cáp độ với nhau là phóng bằng được rồi đó,Hai con gà này được cáp kèo đấu với nhau là đúng tầm rồi,
Cáp đôi,Gán ghép một đôi trai gái với nhau,mấy anh đừng có hiểu lầm mà cáp đôi quấy quá như vậy,các anh đừng có hiểu lầm mà gán ghép linh tinh như thế,
Cát (Cất),Xây dựng Nhảy lên (cá) Đánh +2,"Ông chơi xộp, bỏ ra mấy tỉ bạc để cất trường","Ông ấy rất hào phóng, bỏ ra mấy tỷ để xây trường",
Cát (Cất),Xây dựng công trình kiến trúc,"Ông chơi xộp, bỏ ra mấy tỉ bạc để cất trường","Ông ấy rất hào phóng, chi mấy tỷ đồng để xây trường",
Cát (Cất),"Cá nhảy lên, phóng mình lên cao","Trời mưa nóng đất, cá cất lên đồng","Khi trời mưa đất nóng, cá thường nhảy lên đồng",
Cát (Cất),"Đánh, làm đau bằng lực tác động mạnh",em cất cho nó một trận để nó biết kính nể anh Hai,tôi đánh cho nó một trận để nó biết nể anh cả,
Cáu,"Mới toanh, chưa qua sử dụng",Chiếc xe Honda này tôi mua khui thùng còn mới cáu,Chiếc xe máy này tôi mua đập hộp vẫn còn mới tinh,
Cáu cạnh,"Rất mới, nhấn mạnh mức độ mới nguyên","ảnh mua phải nói là mới cáu cạnh, không chê chỗ nào được","anh ấy mua đồ mới tinh, không chê vào đâu được",
Cáu cạnh / chỉ,"Rất mới, mới nguyên chưa từng dùng đến +",Chiếc xe mới cáu chỉ này bao nhiêu lận mậy?,Chiếc xe mới tinh này giá bao nhiêu tiền hả cậu?,
